

=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=1 seqlen=2048 tp_size=1 ===
mlp_act,7.2K,16.9KB,0.42,1.3T,memory,0.00B,14.3KB,2.6KB,0.00B,0.00B,5.5ns
lm_head,164M,329MB,0.50,1.5T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=1 seqlen=128 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,3.3M,3.3MB,1.00,3.1T,memory,3.3MB,2.6KB,2.6KB,0.00B,0.00B,1.1us
k_proj,819K,822KB,1.00,3.1T,memory,819KB,2.6KB,0.00B,0.00B,640.0B,267.7ns
v_proj,819K,822KB,1.00,3.1T,memory,819KB,2.6KB,0.00B,0.00B,640.0B,267.7ns
out_proj,3.3M,3.3MB,1.00,3.1T,memory,3.3MB,2.6KB,2.6KB,0.00B,0.00B,1.1us
gate_proj,9.2M,9.2MB,1.00,3.1T,memory,9.2MB,2.6KB,7.2KB,0.00B,0.00B,3.0us
up_proj,9.2M,9.2MB,1.00,3.1T,memory,9.2MB,2.6KB,7.2KB,0.00B,0.00B,3.0us
down_proj,9.2M,9.2MB,1.00,3.1T,memory,9.2MB,7.2KB,2.6KB,0.00B,0.00B,3.0us
qk_matmul,328K,89.6KB,3.7,11.2T,memory,0.00B,2.6KB,5.1KB,81.9KB,0.00B,29.2ns
sv_matmul,328K,89.6KB,3.7,11.2T,memory,0.00B,5.1KB,2.6KB,81.9KB,0.00B,29.2ns
softmax,12.8K,10.2KB,1.2,3.8T,memory,0.00B,5.1KB,5.1KB,0.00B,0.00B,3.3ns
attn_norm,9.0K,5.1KB,1.8,5.4T,memory,0.00B,2.6KB,2.6KB,0.00B,0.00B,1.7ns
mlp_norm,9.0K,5.1KB,1.8,5.4T,memory,0.00B,2.6KB,2.6KB,0.00B,0.00B,1.7ns
attn_add,1.3K,5.1KB,0.25,768G,memory,0.00B,2.6KB,2.6KB,0.00B,0.00B,1.7ns
mlp_add,1.3K,5.1KB,0.25,768G,memory,0.00B,2.6KB,2.6KB,0.00B,0.00B,1.7ns
mlp_act,7.2K,16.9KB,0.42,1.3T,memory,0.00B,14.3KB,2.6KB,0.00B,0.00B,5.5ns
lm_head,164M,329MB,0.50,1.5T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=2048 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
k_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
v_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
out_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
gate_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
up_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
down_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,229KB,81.9KB,0.00B,0.00B,3.1us
qk_matmul,168M,44.6MB,3.8,11.5T,memory,0.00B,81.9KB,2.6MB,41.9MB,0.00B,14.5us
sv_matmul,168M,44.6MB,3.8,11.5T,memory,0.00B,2.6MB,81.9KB,41.9MB,0.00B,14.5us
softmax,6.6M,5.2MB,1.2,3.8T,memory,0.00B,2.6MB,2.6MB,0.00B,0.00B,1.7us
attn_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
attn_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_act,229K,541KB,0.42,1.3T,memory,0.00B,459KB,81.9KB,0.00B,0.00B,176.0ns
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=1024 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
k_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
v_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
out_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
gate_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
up_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
down_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,229KB,81.9KB,0.00B,0.00B,3.1us
qk_matmul,83.9M,22.4MB,3.8,11.5T,memory,0.00B,81.9KB,1.3MB,21.0MB,0.00B,7.3us
sv_matmul,83.9M,22.4MB,3.8,11.5T,memory,0.00B,1.3MB,81.9KB,21.0MB,0.00B,7.3us
softmax,3.3M,2.6MB,1.2,3.8T,memory,0.00B,1.3MB,1.3MB,0.00B,0.00B,853.3ns
attn_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
attn_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_act,229K,541KB,0.42,1.3T,memory,0.00B,459KB,81.9KB,0.00B,0.00B,176.0ns
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=512 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
k_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
v_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
out_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
gate_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
up_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
down_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,229KB,81.9KB,0.00B,0.00B,3.1us
qk_matmul,41.9M,11.2MB,3.7,11.5T,memory,0.00B,81.9KB,655KB,10.5MB,0.00B,3.7us
sv_matmul,41.9M,11.2MB,3.7,11.5T,memory,0.00B,655KB,81.9KB,10.5MB,0.00B,3.7us
softmax,1.6M,1.3MB,1.2,3.8T,memory,0.00B,655KB,655KB,0.00B,0.00B,426.7ns
attn_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
attn_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_act,229K,541KB,0.42,1.3T,memory,0.00B,459KB,81.9KB,0.00B,0.00B,176.0ns
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=128 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
k_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
v_proj,26.2M,922KB,28.4,87.4T,memory,819KB,81.9KB,0.00B,0.00B,20.5KB,300.0ns
out_proj,105M,3.4MB,30.5,93.6T,memory,3.3MB,81.9KB,81.9KB,0.00B,0.00B,1.1us
gate_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
up_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,81.9KB,229KB,0.00B,0.00B,3.1us
down_proj,294M,9.5MB,30.9,95.1T,memory,9.2MB,229KB,81.9KB,0.00B,0.00B,3.1us
qk_matmul,10.5M,2.9MB,3.7,11.2T,memory,0.00B,81.9KB,164KB,2.6MB,0.00B,933.3ns
sv_matmul,10.5M,2.9MB,3.7,11.2T,memory,0.00B,164KB,81.9KB,2.6MB,0.00B,933.3ns
softmax,410K,328KB,1.2,3.8T,memory,0.00B,164KB,164KB,0.00B,0.00B,106.7ns
attn_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_norm,287K,164KB,1.8,5.4T,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
attn_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_add,41.0K,164KB,0.25,768G,memory,0.00B,81.9KB,81.9KB,0.00B,0.00B,53.3ns
mlp_act,229K,541KB,0.42,1.3T,memory,0.00B,459KB,81.9KB,0.00B,0.00B,176.0ns
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us
