

=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=1 seqlen=2048 tp_size=1 ===
attn_add,164K,655KB,0.25,768G,memory,0.00B,328KB,328KB,0.00B,0.00B,213.3ns
mlp_add,164K,655KB,0.25,768G,memory,0.00B,328KB,328KB,0.00B,0.00B,213.3ns
mlp_act,918K,2.2MB,0.42,1.3T,memory,0.00B,1.8MB,328KB,0.00B,0.00B,704.0ns
lm_head,164M,329MB,0.50,1.5T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=2048 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,215G,339MB,633.8,990T,compute,3.3MB,168MB,168MB,0.00B,0.00B,217.0us
k_proj,53.7G,211MB,255.0,783T,memory,819KB,168MB,0.00B,0.00B,41.9MB,68.5us
v_proj,53.7G,211MB,255.0,783T,memory,819KB,168MB,0.00B,0.00B,41.9MB,68.5us
out_proj,215G,339MB,633.8,990T,compute,3.3MB,168MB,168MB,0.00B,0.00B,217.0us
gate_proj,601G,647MB,929.8,990T,compute,9.2MB,168MB,470MB,0.00B,0.00B,607.7us
up_proj,601G,647MB,929.8,990T,compute,9.2MB,168MB,470MB,0.00B,0.00B,607.7us
down_proj,601G,647MB,929.8,990T,compute,9.2MB,470MB,168MB,0.00B,0.00B,607.7us
qk_matmul,344G,5.5GB,63.0,194T,memory,0.00B,41.9MB,5.4GB,41.9MB,0.00B,1.8ms
sv_matmul,344G,5.6GB,61.6,189T,memory,0.00B,5.4GB,168MB,41.9MB,0.00B,1.8ms
softmax,13.4G,10.7GB,1.2,3.8T,memory,0.00B,5.4GB,5.4GB,0.00B,0.00B,3.5ms
attn_norm,587M,336MB,1.8,5.4T,memory,0.00B,168MB,168MB,0.00B,0.00B,109.2us
mlp_norm,587M,336MB,1.8,5.4T,memory,0.00B,168MB,168MB,0.00B,0.00B,109.2us
attn_add,83.9M,336MB,0.25,768G,memory,0.00B,168MB,168MB,0.00B,0.00B,109.2us
mlp_add,83.9M,336MB,0.25,768G,memory,0.00B,168MB,168MB,0.00B,0.00B,109.2us
mlp_act,470M,1.1GB,0.42,1.3T,memory,0.00B,940MB,168MB,0.00B,0.00B,360.4us
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=1024 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,107G,171MB,627.7,990T,compute,3.3MB,83.9MB,83.9MB,0.00B,0.00B,108.5us
k_proj,26.8G,106MB,254.0,780T,memory,819KB,83.9MB,0.00B,0.00B,21.0MB,34.4us
v_proj,26.8G,106MB,254.0,780T,memory,819KB,83.9MB,0.00B,0.00B,21.0MB,34.4us
out_proj,107G,171MB,627.7,990T,compute,3.3MB,83.9MB,83.9MB,0.00B,0.00B,108.5us
gate_proj,301G,328MB,916.8,990T,compute,9.2MB,83.9MB,235MB,0.00B,0.00B,303.8us
up_proj,301G,328MB,916.8,990T,compute,9.2MB,83.9MB,235MB,0.00B,0.00B,303.8us
down_proj,301G,328MB,916.8,990T,compute,9.2MB,235MB,83.9MB,0.00B,0.00B,303.8us
qk_matmul,85.9G,1.4GB,62.1,191T,memory,0.00B,21.0MB,1.3GB,21.0MB,0.00B,450.6us
sv_matmul,85.9G,1.4GB,59.4,182T,memory,0.00B,1.3GB,83.9MB,21.0MB,0.00B,471.0us
softmax,3.4G,2.7GB,1.2,3.8T,memory,0.00B,1.3GB,1.3GB,0.00B,0.00B,873.8us
attn_norm,294M,168MB,1.8,5.4T,memory,0.00B,83.9MB,83.9MB,0.00B,0.00B,54.6us
mlp_norm,294M,168MB,1.8,5.4T,memory,0.00B,83.9MB,83.9MB,0.00B,0.00B,54.6us
attn_add,41.9M,168MB,0.25,768G,memory,0.00B,83.9MB,83.9MB,0.00B,0.00B,54.6us
mlp_add,41.9M,168MB,0.25,768G,memory,0.00B,83.9MB,83.9MB,0.00B,0.00B,54.6us
mlp_act,235M,554MB,0.42,1.3T,memory,0.00B,470MB,83.9MB,0.00B,0.00B,180.2us
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=512 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,53.7G,87.2MB,615.9,990T,compute,3.3MB,41.9MB,41.9MB,0.00B,0.00B,54.3us
k_proj,13.4G,53.2MB,252.1,774T,memory,819KB,41.9MB,0.00B,0.00B,10.5MB,17.3us
v_proj,13.4G,53.2MB,252.1,774T,memory,819KB,41.9MB,0.00B,0.00B,10.5MB,17.3us
out_proj,53.7G,87.2MB,615.9,990T,compute,3.3MB,41.9MB,41.9MB,0.00B,0.00B,54.3us
gate_proj,150G,169MB,891.8,990T,compute,9.2MB,41.9MB,117MB,0.00B,0.00B,151.9us
up_proj,150G,169MB,891.8,990T,compute,9.2MB,41.9MB,117MB,0.00B,0.00B,151.9us
down_proj,150G,169MB,891.8,990T,compute,9.2MB,117MB,41.9MB,0.00B,0.00B,151.9us
qk_matmul,21.5G,357MB,60.2,185T,memory,0.00B,10.5MB,336MB,10.5MB,0.00B,116.1us
sv_matmul,21.5G,388MB,55.4,170T,memory,0.00B,336MB,41.9MB,10.5MB,0.00B,126.3us
softmax,839M,671MB,1.2,3.8T,memory,0.00B,336MB,336MB,0.00B,0.00B,218.5us
attn_norm,147M,83.9MB,1.8,5.4T,memory,0.00B,41.9MB,41.9MB,0.00B,0.00B,27.3us
mlp_norm,147M,83.9MB,1.8,5.4T,memory,0.00B,41.9MB,41.9MB,0.00B,0.00B,27.3us
attn_add,21.0M,83.9MB,0.25,768G,memory,0.00B,41.9MB,41.9MB,0.00B,0.00B,27.3us
mlp_add,21.0M,83.9MB,0.25,768G,memory,0.00B,41.9MB,41.9MB,0.00B,0.00B,27.3us
mlp_act,117M,277MB,0.42,1.3T,memory,0.00B,235MB,41.9MB,0.00B,0.00B,90.1us
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us


=== ../Llama3.2-1B nvidia_H100 w_bit=16 a_bit=16 kv_bit=16 batchsize=32 seqlen=128 tp_size=1 ===
layer_name,OPs,Access,arithmetic_intensity,performance,bound,load_weight,load_act,store_act,load_kv_cache,store_kv_cache,inference_time
q_proj,13.4G,24.2MB,553.5,990T,compute,3.3MB,10.5MB,10.5MB,0.00B,0.00B,13.6us
k_proj,3.4G,13.9MB,240.9,740T,memory,819KB,10.5MB,0.00B,0.00B,2.6MB,4.5us
v_proj,3.4G,13.9MB,240.9,740T,memory,819KB,10.5MB,0.00B,0.00B,2.6MB,4.5us
out_proj,13.4G,24.2MB,553.5,990T,compute,3.3MB,10.5MB,10.5MB,0.00B,0.00B,13.6us
gate_proj,37.6G,49.0MB,766.6,990T,compute,9.2MB,10.5MB,29.4MB,0.00B,0.00B,38.0us
up_proj,37.6G,49.0MB,766.6,990T,compute,9.2MB,10.5MB,29.4MB,0.00B,0.00B,38.0us
down_proj,37.6G,49.0MB,766.6,990T,compute,9.2MB,29.4MB,10.5MB,0.00B,0.00B,38.0us
qk_matmul,1.3G,26.2MB,51.2,157T,memory,0.00B,2.6MB,21.0MB,2.6MB,0.00B,8.5us
sv_matmul,1.3G,34.1MB,39.4,121T,memory,0.00B,21.0MB,10.5MB,2.6MB,0.00B,11.1us
softmax,52.4M,41.9MB,1.2,3.8T,memory,0.00B,21.0MB,21.0MB,0.00B,0.00B,13.7us
attn_norm,36.7M,21.0MB,1.8,5.4T,memory,0.00B,10.5MB,10.5MB,0.00B,0.00B,6.8us
mlp_norm,36.7M,21.0MB,1.8,5.4T,memory,0.00B,10.5MB,10.5MB,0.00B,0.00B,6.8us
attn_add,5.2M,21.0MB,0.25,768G,memory,0.00B,10.5MB,10.5MB,0.00B,0.00B,6.8us
mlp_add,5.2M,21.0MB,0.25,768G,memory,0.00B,10.5MB,10.5MB,0.00B,0.00B,6.8us
mlp_act,29.4M,69.2MB,0.42,1.3T,memory,0.00B,58.7MB,10.5MB,0.00B,0.00B,22.5us
lm_head,5.3G,329MB,16.0,49.1T,memory,328MB,2.6KB,257KB,0.00B,0.00B,107.0us
